Station_ID,MLRA,LRU
USC00417079,77C,77C
USC00417081,77C,77C
USC00416135,77C,77C
USC00413972,77C,77C
USC00418323,77C,77C
USC00419175,77C,77C
USC00412464,77C,77C
USC00413368,77C,77C
USC00419380,77C,77C
USC00413926,77C,77C
USC00414098,77C,77C
USC00419224,77C,77C
USC00411430,77C,77C
USC00411778,77C,77C
USC00411267,77C,77C
USW00023047,77C,77C
USC00419697,77C,77C
USC00416776,77C,77C
USC00416777,77C,77C
USC00295937,77B,77B
USC00290377,77B,77B
USC00297585,77B,77B
USC00297638,77B,77B
USC00290022,77B,77B
USW00023051,77B,77B
USC00291883,77B,77B
USC00412235,77B,77B
USW00093042,77B,77B
USC00142432,77A,77A
USC00144695,77A,77A
USC00143855,77A,77A
USC00347412,77A,77A
USC00343628,77A,77A
USW00003055,77A,77A
USW00003030,77A,77A
USC00343835,77A,77A
USC00340908,77A,77A
USC00349017,77A,77A
USC00344298,77A,77A
USC00411649,77A,77A
USC00413981,77A,77A
USC00412617,77A,77A
USC00413979,77A,77A
USC00416070,77A,77A
USC00418523,77A,77A
USC00411946,77A,77A
USC00413787,77A,77A
USC00418692,77A,77A
USC00416950,77A,77A
USC00416953,77A,77A
USC00410944,77A,77A
USC00292365,70D,70D
USC00291153,70D,70D
USC00292865,70C,70C
USC00295960,70C,70C
USC00291931,70C,70C
USC00296804,70C,70C
USC00291515,70C,70C
USC00291840,70C,70C
USC00292096,70C,70C
USC00292095,70C,70C
USC00297254,70C,70C
USC00293649,70C,70C
USC00297094,70C,70C
USC00295965,70C,70C
USC00296687,70C,70C
USC00295968,70C,70C
USC00293060,70C,70C
USC00295908,70C,70C
USC00298518,70C,70C
USC00291423,70B,70B
USC00293296,70B,70B
USC00299851,70B,70B
USC00293294,70B,70B
USC00298596,70B,70B
USC00291332,70B,70B
USC00298107,70B,70B
USC00296115,70B,70B
USC00297867,70B,70B
USW00023048,70B,70B
USC00299156,70B,70B
USC00299284,70B,70B
USC00292030,70B,70B
USC00290858,70B,70B
USC00054546,70A,70A
USC00291918,70A,70A
USW00003027,70A,70A
USC00292510,70A,70A
USC00299496,70A,70A
USC00296676,70A,70A
USC00294862,70A,70A
USC00293586,70A,70A
USC00295516,70A,70A
USW00023054,70A,70A
USC00299330,70A,70A
USC00296619,70A,70A
USC00298501,70A,70A
USC00291813,70A,70A
USC00295490,70A,70A
USC00293706,70A,70A
USC00291450,70A,70A
USW00023052,70A,70A
USC00292453,70A,70A
USC00344766,70A,70A
USC00347534,70A,70A
USC00411033,70A,70A
USC00051268,67B,67B
USW00003028,67B,67B
USC00057992,67B,67B
USC00057866,67B,67B
USC00058793,67B,67B
USC00054538,67B,67B
USC00050895,67B,67B
USC00057582,67B,67B
USC00052446,67B,67B
USC00059060,67B,67B
USC00054444,67B,67B
USC00054603,67B,67B
USC00051564,67B,67B
USC00050304,67B,67B
USC00054606,67B,67B
USC00059058,67B,67B
USC00055020,67B,67B
USC00055427,67B,67B
USC00054172,67B,67B
USW00093010,67B,67B
USC00053258,67B,67B
USC00052932,67B,67B
USC00057519,67B,67B
USC00058008,67B,67B
USC00057557,67B,67B
USC00057560,67B,67B
USC00052213,67B,67B
USC00052223,67B,67B
USC00051179,67B,67B
USC00055025,67B,67B
USW00023062,67B,67B
USC00058995,67B,67B
USW00003017,67B,67B
USC00055984,67B,67B
USC00050950,67B,67B
USC00059213,67B,67B
USC00055116,67B,67B
USW00024015,67B,67B
USC00053038,67B,67B
USC00053553,67B,67B
USC00055236,67B,67B
USC00053006,67B,67B
USC00055922,67B,67B
USC00053005,67B,67B
USC00057950,67B,67B
USC00050945,67B,67B
USC00056023,67B,67B
USW00094074,67B,67B
USC00254903,67A,67A
USC00254755,67A,67A
USC00256385,67A,67A
USC00252145,67A,67A
USC00251149,67A,67A
USC00251189,67A,67A
USC00253605,67A,67A
USC00251145,67A,67A
USC00257667,67A,67A
USW00024028,67A,67A
USC00255590,67A,67A
USC00481547,67A,67A
USC00480270,67A,67A
USW00024018,67A,67A
USC00481676,67A,67A
USC00487240,67A,67A
USC00480080,67A,67A
USC00487200,67A,67A
USC00485260,67A,67A
USC00481730,67A,67A
USC00489925,67A,67A
USW00094053,67A,67A
USC00488995,67A,67A
USC00489615,67A,67A
USC00485612,67A,67A
USC00486852,67A,67A
USC00489604,67A,67A
USC00255960,63B,63B
USC00258040,63B,63B
USC00255040,63B,63B
USC00253478,63B,63B
USC00392822,63B,63B
USC00390778,63B,63B
USC00399367,63B,63B
USW00094990,63B,63B
USC00399442,63B,63B
USC00394766,63B,63B
USC00391539,63A,63A
USC00395891,63A,63A
USC00394516,63A,63A
USC00391972,63A,63A
USC00396790,63A,63A
USW00094085,63A,63A
USW00024024,63A,63A
USC00395506,63A,63A
USC00393076,63A,63A
USC00393857,63A,63A
USW00024025,63A,63A
USC00396170,63A,63A
USC00395544,63A,63A
USC00394596,63A,63A
USC00395648,63A,63A
USC00393302,63A,63A
USW00094052,63A,63A
USC00395691,63A,63A
USC00240088,60B,60B
USC00247034,60B,60B
USC00240636,60B,60B
USC00244386,60B,60B
USC00253618,60A,60A
USC00251578,60A,60A
USW00024017,60A,60A
USC00390236,60A,60A
USC00396212,60A,60A
USC00392557,60A,60A
USC00396304,60A,60A
USC00391124,60A,60A
USC00393775,60A,60A
USW00024090,60A,60A
USC00398911,60A,60A
USC00396948,60A,60A
USC00392647,60A,60A
USC00393764,60A,60A
USC00393069,60A,60A
USC00390559,60A,60A
USC00397418,60A,60A
USC00396054,60A,60A
USC00390565,60A,60A
USC00485833,60A,60A
USC00486660,60A,60A
USC00489205,60A,60A
USC00481905,60A,60A
USC00248732,58D,58D
USC00393945,58D,58D
USC00393560,58D,58D
USC00397062,58D,58D
USW00094081,58D,58D
USC00390223,58D,58D
USC00391294,58D,58D
USW00094037,58D,58D
USC00394671,58D,58D
USC00325575,58C,58C
USW00094080,58C,58C
USC00325813,58C,58C
USC00242266,58B,58B
USC00240743,58B,58B
USC00240739,58B,58B
USC00480552,58B,58B
USC00482685,58B,58B
USW00094057,58B,58B
USC00483950,58B,58B
USC00481572,58B,58B
USC00481569,58B,58B
USW00024089,58B,58B
USC00487376,58B,58B
USC00485374,58B,58B
USC00487555,58B,58B
USC00482725,58B,58B
USC00486195,58B,58B
USC00487810,58B,58B
USC00485055,58B,58B
USC00489805,58B,58B
USC00489207,58B,58B
USC00482580,58B,58B
USC00480740,58B,58B
USC00482410,58B,58B
USW00024088,58B,58B
USC00483855,58B,58B
USW00094023,58B,58B
USC00481165,58B,58B
USW00094054,58B,58B
USC00482881,58B,58B
USC00481816,58B,58B
USC00489580,58B,58B
USC00480680,58B,58B
USW00024029,58B,58B
USC00488160,58B,58B
USC00485506,58B,58B
USC00482399,58B,58B
USC00249175,58A,58A
USC00245870,58A,58A
USC00249240,58A,58A
USC00240819,58A,58A
USC00241102,58A,58A
USC00247740,58A,58A
USC00246747,58A,58A
USC00241127,58A,58A
USC00241297,58A,58A
USC00244839,58A,58A
USC00241938,58A,58A
USC00246370,58A,58A
USC00244894,58A,58A
USC00243915,58A,58A
USC00240801,58A,58A
USC00240802,58A,58A
USW00024033,58A,58A
USC00241084,58A,58A
USC00246691,58A,58A
USC00244715,58A,58A
USC00242689,58A,58A
USC00241905,58A,58A
USC00244345,58A,58A
USC00244364,58A,58A
USC00240432,58A,58A
USC00246862,58A,58A
USC00243486,58A,58A
USC00245303,58A,58A
USC00246647,58A,58A
USC00243098,58A,58A
USC00245754,58A,58A
USC00244358,58A,58A
USC00247261,58A,58A
USC00240466,58A,58A
USC00247220,58A,58A
USW00094055,58A,58A
USC00240412,58A,58A
USC00246601,58A,58A
USW00024037,58A,58A
USC00247214,58A,58A
USC00245596,58A,58A
USC00245668,58A,58A
USC00248165,58A,58A
USC00247136,58A,58A
USC00243013,58A,58A
USC00245872,58A,58A
USC00241875,58A,58A
USC00248169,58A,58A
USC00249048,58A,58A
USC00243581,58A,58A
USC00245045,58A,58A
USC00241169,58A,58A
USC00244522,58A,58A
USW00094051,58A,58A
USC00248498,58A,58A
USC00241758,58A,58A
USC00247382,58A,58A
USC00241231,58A,58A
USC00240923,58A,58A
USC00244530,58A,58A
USC00247228,58A,58A
USC00249033,58A,58A
USC00244007,58A,58A
USC00247342,58A,58A
USC00247234,58A,58A
USC00243556,58A,58A
USC00247560,58A,58A
USC00487548,58A,58A
USC00487885,58A,58A
USC00253165,55C,55C
USW00094911,55C,55C
USC00398472,55C,55C
USC00396574,55C,55C
USC00398767,55C,55C
USC00395481,55C,55C
USC00390296,55C,55C
USC00396669,55C,55C
USC00395228,55C,55C
USC00390043,55C,55C
USC00391032,55C,55C
USC00390128,55C,55C
USC00395733,55C,55C
USC00395669,55C,55C
USC00399232,55C,55C
USC00391621,55C,55C
USC00395671,55C,55C
USC00395360,55C,55C
USW00094943,55C,55C
USW00094950,55C,55C
USC00395738,55C,55C
USC00399355,55C,55C
USC00394037,55C,55C
USC00393029,55C,55C
USC00391474,55C,55C
USC00394254,55C,55C
USW00014936,55C,55C
USC00397103,55C,55C
USC00395561,55C,55C
USC00393832,55C,55C
USC00396335,55C,55C
USC00322605,55B,55B
USC00323117,55B,55B
USC00326620,55B,55B
USC00323287,55B,55B
USC00324937,55B,55B
USC00329035,55B,55B
USC00322482,55B,55B
USC00325220,55B,55B
USC00322695,55B,55B
USC00325230,55B,55B
USC00326105,55B,55B
USC00324418,55B,55B
USW00014919,55B,55B
USC00328937,55B,55B
USC00321816,55B,55B
USC00321686,55B,55B
USC00322536,55B,55B
USC00321766,55B,55B
USC00321360,55B,55B
USC00328608,55B,55B
USC00321362,55B,55B
USC00325730,55B,55B
USC00327986,55B,55B
USC00322949,55B,55B
USC00325764,55B,55B
USC00321225,55B,55B
USC00324013,55B,55B
USC00325434,55B,55B
USC00327027,55B,55B
USC00397052,55B,55B
USC00392371,55B,55B
USC00397007,55B,55B
USC00390350,55B,55B
USC00398420,55B,55B
USC00391917,55B,55B
USC00395456,55B,55B
USC00398074,55B,55B
USC00390120,55B,55B
USC00393456,55B,55B
USW00014929,55B,55B
USC00390553,55B,55B
USC00391884,55B,55B
USC00391873,55B,55B
USC00391049,55B,55B
USC00391052,55B,55B
USC00392636,55B,55B
USC00322304,55A,55A
USC00325848,55A,55A
USC00328990,55A,55A
USW00014912,55A,55A
USC00325993,55A,55A
USW00024013,55A,55A
USC00323686,55A,55A
USC00321500,55A,55A
USC00325078,55A,55A
USC00320729,55A,55A
USC00320022,55A,55A
USC00327704,55A,55A
USC00328792,55A,55A
USC00322525,55A,55A
USC00323217,55A,55A
USC00324372,55A,55A
USC00321288,55A,55A
USC00329445,55A,55A
USC00328913,55A,55A
USC00325002,55A,55A
USC00327655,55A,55A
USC00326025,55A,55A
USC00324958,55A,55A
USC00320941,55A,55A
USC00320626,55A,55A
USC00327664,55A,55A
USC00329333,55A,55A
USC00324879,55A,55A
USC00323963,55A,55A
USC00328047,55A,55A
USC00399077,53C,53C
USC00393217,53C,53C
USC00399070,53C,53C
USC00397992,53C,53C
USC00395567,53C,53C
USC00393608,53C,53C
USC00399064,53C,53C
USC00390760,53C,53C
USC00396292,53C,53C
USC00393838,53C,53C
USC00393294,53C,53C
USC00323826,53B,53B
USC00323064,53B,53B
USC00320382,53B,53B
USC00329515,53B,53B
USC00325210,53B,53B
USC00326255,53B,53B
USC00324083,53B,53B
USC00323309,53B,53B
USC00326015,53B,53B
USC00328415,53B,53B
USW00054937,53B,53B
USW00024011,53B,53B
USC00320817,53B,53B
USC00328366,53B,53B
USC00325798,53B,53B
USC00320827,53B,53B
USC00327047,53B,53B
USC00328850,53B,53B
USC00329455,53B,53B
USC00329575,53B,53B
USC00328853,53B,53B
USC00324343,53B,53B
USC00328872,53B,53B
USC00325710,53B,53B
USC00327585,53B,53B
USC00328840,53B,53B
USW00094041,53B,53B
USC00323376,53B,53B
USC00325638,53B,53B
USC00328627,53B,53B
USC00328737,53B,53B
USC00328276,53B,53B
USC00327281,53B,53B
USC00329400,53B,53B
USC00323196,53B,53B
USC00392927,53B,53B
USC00397551,53B,53B
USC00396282,53B,53B
USC00394206,53B,53B
USC00397277,53B,53B
USC00397545,53B,53B
USC00399138,53B,53B
USW00054933,53B,53B
USC00394893,53B,53B
USC00394891,53B,53B
USC00392797,53B,53B
USC00390306,53B,53B
USC00396712,53B,53B
USC00247023,53A,53A
USC00241164,53A,53A
USC00248569,53A,53A
USW00094017,53A,53A
USC00249103,53A,53A
USC00242122,53A,53A
USW00094060,53A,53A
USC00245285,53A,53A
USC00245572,53A,53A
USW00094059,53A,53A
USC00241088,53A,53A
USC00246586,53A,53A
USC00246927,53A,53A
USC00247425,53A,53A
USC00248777,53A,53A
USC00246893,53A,53A
USC00246236,53A,53A
USC00329430,53A,53A
USW00094014,53A,53A
USC00324646,53A,53A
USC00320961,53A,53A
USC00321871,53A,53A
USC00321699,53A,53A
USW00094084,53A,53A
USC00320189,53A,53A
USC00047916,4B,4B
USC00040673,4B,4B
USC00047807,4B,4B
USC00048273,4B,4B
USC00040850,4B,4B
USC00043714,4B,4B
USC00046599,4B,4B
USC00043191,4B,4B
USC00043161,4B,4B
USC00048045,4B,4B
USC00043647,4B,4B
USC00041080,4B,4B
USW00024213,4B,4B
USW00024283,4B,4B
USC00046498,4B,4B
USC00044577,4B,4B
USW00024286,4B,4B
USC00042147,4B,4B
USC00351055,4B,4B
USC00351058,4A,4A
USC00353356,4A,4A
USC00356795,4A,4A
USC00356784,4A,4A
USC00354721,4A,4A
USC00350471,4A,4A
USC00351836,4A,4A
USW00004141,4A,4A
USW00024284,4A,4A
USC00353193,4A,4A
USC00353995,4A,4A
USC00352972,4A,4A
USC00352973,4A,4A
USC00355204,4A,4A
USC00359588,4A,4A
USW00024285,4A,4A
USC00356366,4A,4A
USC00351682,4A,4A
USC00358498,4A,4A
USC00358494,4A,4A
USC00355971,4A,4A
USC00357641,4A,4A
USC00353014,4A,4A
USW00094224,4A,4A
USC00454748,4A,4A
USC00455774,4A,4A
USC00456914,4A,4A
USC00453320,4A,4A
USC00450008,4A,4A
USW00094225,4A,4A
USC00453826,4A,4A
USC00450013,4A,4A
USW00004237,4A,4A
USC00451496,4A,4A
USW00094240,4A,4A
USC00452914,4A,4A
USC00050263,48B,48B
USC00059096,48B,48B
USC00054664,48B,48B
USC00057848,48B,48B
USC00058756,48B,48B
USC00050105,48A,48A
USC00054934,48A,48A
USC00058582,48A,48A
USC00059181,48A,48A
USC00057017,48A,48A
USC00057050,48A,48A
USC00053951,48A,48A
USC00057656,48A,48A
USC00057450,48A,48A
USC00051948,48A,48A
USC00051939,48A,48A
USC00058204,48A,48A
USC00056524,48A,48A
USC00056520,48A,48A
USC00056203,48A,48A
USC00054734,48A,48A
USC00056205,48A,48A
USC00058931,48A,48A
USC00057020,48A,48A
USC00057460,48A,48A
USC00051609,48A,48A
USC00051713,48A,48A
USC00050797,48A,48A
USC00053662,48A,48A
USW00003060,48A,48A
USC00050754,48A,48A
USC00053656,48A,48A
USC00053652,48A,48A
USC00051977,48A,48A
USC00058184,48A,48A
USC00051071,48A,48A
USC00057309,48A,48A
USC00051959,48A,48A
USC00054742,48A,48A
USC00052965,48A,48A
USC00058501,48A,48A
USC00050825,48A,48A
USC00050372,48A,48A
USC00056970,48A,48A
USC00051528,48A,48A
USC00052816,48A,48A
USW00093073,48A,48A
USW00093009,48A,48A
USC00051741,48A,48A
USC00058064,48A,48A
USC00055507,48A,48A
USC00051660,48A,48A
USC00057816,48A,48A
USC00050454,48A,48A
USC00058022,48A,48A
USC00053530,48A,48A
USC00050909,48A,48A
USC00050214,48A,48A
USC00053359,48A,48A
USC00057618,48A,48A
USC00054293,48A,48A
USC00052281,48A,48A
USC00052790,48A,48A
USC00058575,48A,48A
USW00023063,48A,48A
USC00051186,48A,48A
USC00055797,48A,48A
USC00053261,48A,48A
USC00053387,48A,48A
USC00059175,48A,48A
USC00053592,48A,48A
USC00051681,48A,48A
USC00053629,48A,48A
USC00053116,48A,48A
USC00055414,48A,48A
USW00094075,48A,48A
USC00059265,48A,48A
USC00053500,48A,48A
USC00050185,48A,48A
USC00056040,48A,48A
USC00056797,48A,48A
USC00053496,48A,48A
USC00052761,48A,48A
USC00053738,48A,48A
USC00052759,48A,48A
USC00057936,48A,48A
USC00053446,48A,48A
USC00054135,48A,48A
USC00051060,48A,48A
USC00057296,48A,48A
USC00054054,48A,48A
USC00298088,48A,48A
USC00294369,48A,48A
USW00003062,48A,48A
USC00293488,48A,48A
USC00299820,48A,48A
USC00291656,48A,48A
USC00291000,48A,48A
USC00298668,48A,48A
USC00290407,48A,48A
USC00292700,48A,48A
USC00299085,48A,48A
USC00297323,48A,48A
USC00291630,48A,48A
USC00291180,48A,48A
USC00428478,48A,48A
USC00428476,48A,48A
USC00483045,48A,48A
USC00357675,43C,43C
USC00356243,43C,43C
USC00350356,43C,43C
USC00355258,43C,43C
USC00357250,43C,43C
USC00358726,43C,43C
USC00354622,43C,43C
USW00024152,43C,43C
USC00355394,43C,43C
USC00353250,43C,43C
USC00106764,43B,43B
USC00100282,43B,43B
USC00108937,43B,43B
USC00104845,43B,43B
USC00104442,43B,43B
USC00101636,43B,43B
USC00105414,43B,43B
USC00103448,43B,43B
USW00004112,43B,43B
USC00108676,43B,43B
USC00104598,43B,43B
USC00102390,43B,43B
USC00101514,43B,43B
USC00105897,43B,43B
USC00109951,43B,43B
USC00105708,43B,43B
USW00094182,43B,43B
USC00109950,43B,43B
USC00106388,43B,43B
USC00109000,43B,43B
USC00109560,43B,43B
USC00108395,43B,43B
USC00103554,43B,43B
USC00109963,43B,43B
USC00103558,43B,43B
USC00102575,43B,43B
USC00102577,43B,43B
USC00107563,43B,43B
USC00102875,43B,43B
USC00103143,43B,43B
USW00004109,43B,43B
USC00107320,43B,43B
USC00245811,43B,43B
USC00244820,43B,43B
USC00245030,43B,43B
USC00248857,43B,43B
USC00248858,43B,43B
USC00244038,43B,43B
USC00241995,43B,43B
USC00243378,43B,43B
USW00004137,43B,43B
USC00246918,43B,43B
USC00242409,43B,43B
USC00245961,43B,43B
USC00240115,43B,43B
USC00240775,43B,43B
USC00248597,43B,43B
USC00243366,43B,43B
USC00243570,43B,43B
USC00245080,43B,43B
USC00246157,43B,43B
USC00246655,43B,43B
USC00245533,43B,43B
USC00247800,43B,43B
USC00242421,43B,43B
USC00249082,43B,43B
USC00241050,43B,43B
USC00247964,43B,43B
USC00245123,43B,43B
USC00247967,43B,43B
USC00248363,43B,43B
USC00241320,43B,43B
USW00024135,43B,43B
USC00242221,43B,43B
USC00249023,43B,43B
USC00240199,43B,43B
USC00243437,43B,43B
USC00241008,43B,43B
USC00246472,43B,43B
USC00248324,43B,43B
USC00242738,43B,43B
USC00240375,43B,43B
USC00241470,43B,43B
USC00245712,43B,43B
USC00246685,43B,43B
USC00246304,43B,43B
USC00245735,43B,43B
USC00244978,43B,43B
USC00245040,43B,43B
USC00244241,43B,43B
USC00246007,43B,43B
USC00246008,43B,43B
USC00247448,43B,43B
USC00243489,43B,43B
USC00247292,43B,43B
USW00004130,43B,43B
USC00483582,43B,43B
USC00480915,43B,43B
USC00488385,43B,43B
USW00094078,43B,43B
USC00480027,43B,43B
USC00480603,43B,43B
USC00487260,43B,43B
USC00480865,43B,43B
USC00481000,43B,43B
USC00482375,43B,43B
USC00484910,43B,43B
USC00482715,43B,43B
USC00488875,43B,43B
USC00486428,43B,43B
USW00004131,43B,43B
USC00488888,43B,43B
USC00480140,43B,43B
USC00488858,43B,43B
USC00486440,43B,43B
USC00488852,43B,43B
USC00488758,43B,43B
USC00488315,43B,43B
USC00481167,43B,43B
USC00481855,43B,43B
USC00486845,43B,43B
USC00489467,43B,43B
USC00489902,43B,43B
USC00487031,43B,43B
USC00481175,43B,43B
USC00481840,43B,43B
USW00094173,43B,43B
USC00488124,43B,43B
USC00485345,43B,43B
USC00488626,43B,43B
USC00481220,43B,43B
USC00482135,43B,43B
USC00489025,43B,43B
USC00489905,43B,43B
USC00105013,43A,43A
USC00105015,43A,43A
USC00104793,43A,43A
USC00109846,43A,43A
USC00107046,43A,43A
USC00102845,43A,43A
USC00104150,43A,43A
USC00102892,43A,43A
USC00107301,43A,43A
USC00101831,43A,43A
USC00100528,43A,43A
USC00107188,43A,43A
USC00108062,43A,43A
USW00024154,43A,43A
USC00106230,43A,43A
USC00109498,43A,43A
USC00104831,43A,43A
USC00101363,43A,43A
USC00240075,43A,43A
USW00024159,43A,43A
USC00247318,43A,43A
USC00243984,43A,43A
USC00248211,43A,43A
USC00244297,43A,43A
USC00245020,43A,43A
USC00244084,43A,43A
USC00246580,43A,43A
USC00241262,43A,43A
USC00247978,43A,43A
USC00244328,43A,43A
USC00245000,43A,43A
USC00245015,43A,43A
USC00248902,43A,43A
USC00245011,43A,43A
USC00248390,43A,43A
USC00248809,43A,43A
USC00246218,43A,43A
USC00248395,43A,43A
USC00246615,43A,43A
USC00243139,43A,43A
USC00246618,43A,43A
USC00242827,43A,43A
USC00249187,43A,43A
USC00459058,43A,43A
USC00451395,43A,43A
USC00451630,43A,43A
USC00456974,43A,43A
USC00455946,43A,43A
USC00450844,43A,43A
USC00055722,34B,34B
USW00093013,34B,34B
USC00052192,34B,34B
USC00052196,34B,34B
USC00056306,34B,34B
USC00051440,34B,34B
USC00051443,34B,34B
USC00053489,34B,34B
USC00056266,34B,34B
USW00023066,34B,34B
USC00053146,34B,34B
USC00051743,34B,34B
USW00003016,34B,34B
USC00057031,34B,34B
USC00056832,34B,34B
USW00093075,34B,34B
USC00422150,34B,34B
USC00428705,34B,34B
USC00423418,34B,34B
USC00422798,34B,34B
USC00421216,34B,34B
USC00421214,34B,34B
USC00429368,34B,34B
USC00427026,34B,34B
USW00093141,34B,34B
USC00420802,34B,34B
USC00426568,34B,34B
USC00422253,34B,34B
USC00425969,34B,34B
USC00422996,34B,34B
USC00427395,34B,34B
USC00420074,34B,34B
USC00424342,34B,34B
USW00094030,34B,34B
USC00055484,34A,34A
USW00094050,34A,34A
USC00051932,34A,34A
USC00053867,34A,34A
USW00024046,34A,34A
USC00055446,34A,34A
USC00051018,34A,34A
USC00051017,34A,34A
USC00424321,34A,34A
USC00420050,34A,34A
USC00425377,34A,34A
USC00429595,34A,34A
USC00427165,34A,34A
USC00480484,34A,34A
USC00481131,34A,34A
USC00486555,34A,34A
USW00024022,34A,34A
USC00481610,34A,34A
USC00485435,34A,34A
USC00481736,34A,34A
USC00487990,34A,34A
USC00484065,34A,34A
USC00487847,34A,34A
USC00480761,34A,34A
USW00024027,34A,34A
USC00489459,34A,34A
USC00482995,34A,34A
USC00487528,34A,34A
USW00024057,34A,34A
USC00485105,34A,34A
USC00483396,34A,34A
USC00487955,34A,34A
USC00486120,34A,34A
USC00487836,34A,34A
USC00488070,34A,34A
USC00483170,34A,34A
USC00485525,34A,34A
USC00485252,34A,34A
USC00486595,34A,34A
USC00488192,34A,34A
USC00487105,34A,34A
USC00484925,34A,34A
USW00024164,34A,34A
USC00480951,34A,34A
USW00024021,34A,34A
USC00485392,34A,34A
USC00482242,34A,34A
USC00482054,34A,34A
USC00481284,34A,34A
USC00267908,28B,28B
USC00267620,28B,28B
USC00264745,28B,28B
USC00267640,28B,28B
USC00266746,28B,28B
USC00263964,28B,28B
USC00264253,28B,28B
USC00267175,28B,28B
USW00023154,28B,28B
USC00265371,28B,28B
USC00264950,28B,28B
USC00260507,28B,28B
USC00262708,28B,28B
USW00003170,28B,28B
USC00262296,28B,28B
USC00260800,28B,28B
USC00261684,28B,28B
USC00264341,28B,28B
USC00267123,28B,28B
USC00261740,28B,28B
USC00265722,28B,28B
USC00109698,28A,28A
USC00107346,28A,28A
USW00024151,28A,28A
USC00266252,28A,28A
USC00267750,28A,28A
USC00264384,28A,28A
USC00267450,28A,28A
USC00263340,28A,28A
USW00053138,28A,28A
USC00265352,28A,28A
USC00421259,28A,28A
USW00093129,28A,28A
USC00422561,28A,28A
USW00023177,28A,28A
USC00425723,28A,28A
USW00023176,28A,28A
USC00425477,28A,28A
USC00429152,28A,28A
USC00420730,28A,28A
USC00427260,28A,28A
USC00424527,28A,28A
USC00427800,28A,28A
USC00422828,28A,28A
USC00422607,28A,28A
USC00422101,28A,28A
USW00023162,28A,28A
USC00422578,28A,28A
USC00425837,28A,28A
USC00425065,28A,28A
USC00426708,28A,28A
USC00426135,28A,28A
USC00425138,28A,28A
USC00422852,28A,28A
USC00421144,28A,28A
USC00422418,28A,28A
USC00426724,28A,28A
USC00424174,28A,28A
USC00429133,28A,28A
USW00004134,28A,28A
USC00422257,28A,28A
USC00427064,28A,28A
USC00422696,28A,28A
USC00426538,28A,28A
USC00424362,28A,28A
USC00428973,28A,28A
USC00426919,28A,28A
USC00422235,28A,28A
USC00428771,28A,28A
USC00423348,28A,28A
USW00024193,28A,28A
USC00423097,28A,28A
USW00024127,28A,28A
USC00424748,28A,28A
USC00422726,28A,28A
USC00428978,28A,28A
USW00024126,28A,28A
USC00426414,28A,28A
USC00420490,28A,28A
USC00420928,28A,28A
USC00421731,28A,28A
USW00004138,28A,28A
USC00425194,28A,28A
USC00428817,28A,28A
USC00423486,28A,28A
USC00428668,28A,28A
USC00425182,28A,28A
USW00094128,28A,28A
USC00427408,28A,28A
USC00421918,28A,28A
USC00426938,28A,28A
USC00427271,28A,28A
USC00428828,28A,28A
USC00427931,28A,28A
USC00046685,22B,22B
USC00042402,22B,22B
USC00041497,22B,22B
USC00041700,22B,22B
USC00045679,22B,22B
USC00049390,22B,22B
USC00045311,22B,22B
USC00041149,22B,22B
USC00041214,22B,22B
USC00043824,22B,22B
USC00046944,22B,22B
USW00024215,22B,22B
USC00045026,22A,22A
USC00043551,22A,22A
USC00048406,22A,22A
USC00040755,22A,22A
USC00044705,22A,22A
USC00044176,22A,22A
USC00040819,22A,22A
USC00048380,22A,22A
USC00045280,22A,22A
USC00049855,22A,22A
USC00043369,22A,22A
USW00053150,22A,22A
USC00043672,22A,22A
USC00045400,22A,22A
USC00042756,22A,22A
USC00043939,22A,22A
USC00041697,22A,22A
USC00041277,22A,22A
USC00049582,22A,22A
USC00048928,22A,22A
USC00047689,22A,22A
USC00043038,22A,22A
USC00045356,22A,22A
USC00046960,22A,22A
USC00049105,22A,22A
USC00046962,22A,22A
USC00046597,22A,22A
USC00042671,22A,22A
USW00093230,22A,22A
USC00043384,22A,22A
